,term,score
0,tennessee,0.3386794293706974
1,fisk,0.22749408961083215
2,davidson,0.17960059706118328
3,1865,0.1552042439215794
4,committee,0.14491712153099698
5,nashville,0.14201377402275622
6,county,0.13517623107222693
7,man,0.12959950092754405
8,convention,0.11922337699152524
9,colored,0.11621172783499986
10,men,0.11371945992349437
11,state,0.11079898808009926
12,watkins,0.10917301415201919
13,mr,0.10581643691429629
14,white,0.10439959796941048
15,merry,0.10374236836212468
16,said,0.09622695167863175
17,maxwell,0.09539098117651443
18,brownlow,0.09539098117651443
19,bureau,0.09090544001386419
20,general,0.08753029065917467
21,president,0.08739939116197964
22,rapier,0.08381361196188553
23,shelby,0.07939855574692305
24,don,0.07853843152132418
25,gen,0.07846873686199235
26,maury,0.0778067762715935
27,delegates,0.07436853523763666
28,motley,0.07238754808578024
29,parrish,0.07238754808578024
30,freedmen,0.07216778819367779
31,lynch,0.06947237613701707
32,states,0.06815389412822903
33,tennessean,0.06813641512608173
34,elder,0.06804640709378125
35,knox,0.06551545425731246
36,stole,0.06483898022632793
37,following,0.064305778919661
38,negro,0.06410549535519759
39,tails,0.06270334677705275
40,rankin,0.062144779740546045
41,government,0.061623753760601814
42,united,0.060466535379597876
43,harris,0.06010144849990265
44,johnson,0.05818087903709554
45,people,0.058083183662537945
46,mckinney,0.05791003846862419
47,coat,0.05791003846862419
48,care,0.057109652920432234
49,great,0.0543739003770016
50,good,0.0543739003770016
51,loyal,0.05391394110095535
52,believe,0.05348322705865707
53,adopted,0.05253415201479646
54,ask,0.051942871060016486
55,introduced,0.051516017122813104
56,day,0.05110111313044487
57,james,0.05092323558481023
58,illegible,0.05071920500812721
59,master,0.05051745173557445
60,faith,0.04977884729211532
61,sergt,0.049715823792436845
62,elected,0.04904353171887996
63,rev,0.048113475839315877
64,madison,0.046635333429489764
65,smith,0.04651402635288847
66,dispatch,0.04631491742467804
67,generals,0.04631491742467804
68,thief,0.043432528851468144
69,pig,0.043432528851468144
70,want,0.043097973468648014
71,read,0.04305546776915807
72,shall,0.04260873231549443
73,time,0.04231683553494792
74,circular,0.04228815460534369
75,cheers,0.04228815460534369
76,return,0.04203116819744281
77,come,0.04173802242467576
78,suffrage,0.04168600139931811
79,governor,0.04154636119060882
80,herald,0.04152160911624949
81,just,0.041437975358259944
82,walker,0.0413817615328288
83,infirm,0.04088184907564904
84,old,0.04067974291089246
85,army,0.04006763233326843
86,story,0.03969927787346152
87,think,0.039401404253651844
88,jones,0.03936665572712551
89,know,0.03895715329501236
90,work,0.0386726698990107
91,black,0.03818865095262585
92,credentials,0.03771072678506702
